mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,275,,pos,0.008146345641362285,
21,21,1,275,139.0,pos+cell,0.006901290702202134,495.00000000000057
21,21,1,275,150.0,pos+cell,0.007786043536678999,450.0000000000001
21,21,1,275,164.0,pos+cell,0.006873043074403185,435.0
21,21,1,275,185.0,pos+cell,0.007008125479395122,344.9999999999999
21,21,1,275,188.0,pos+cell,0.007551485734022445,315.00000000000057
21,21,1,275,203.0,pos+cell,0.007818008732515425,240.00000000000065
21,21,1,275,207.0,pos+cell,0.007903934874739671,254.9999999999999
21,21,1,275,219.0,pos+cell,0.011308346728934115,195.00000000000026
21,21,1,275,221.0,pos+cell,0.009409627736515425,180.0000000000001
21,21,1,275,222.0,pos+cell,0.007178539721781329,195.00000000000026
21,21,1,275,245.0,pos+cell,0.007785903206009748,105.00000000000023
21,21,1,275,247.0,pos+cell,0.008692884236857068,105.00000000000023
21,21,1,275,251.0,pos+cell,0.010613480911917605,60.000000000000234
21,21,1,275,252.0,pos+cell,0.007769023373256956,60.000000000000234
21,21,1,275,253.0,pos+cell,0.007272318329959726,74.99999999999989
21,21,1,275,254.0,pos+cell,0.009023484888542276,60.000000000000234
21,21,1,275,255.0,pos+cell,0.008249726675808488,60.000000000000234
21,21,1,275,259.0,pos+cell,0.016012575405748207,60.000000000000234
21,21,1,275,263.0,pos+cell,0.01246616128015795,45.000000000000455
21,21,1,275,264.0,pos+cell,0.007553271525177485,45.000000000000455
21,21,1,275,265.0,pos+cell,0.006474527721016876,30.000000000000345
21,21,1,275,266.0,pos+cell,0.014005440670340508,45.000000000000455
21,21,1,275,272.0,pos+cell,0.00769425429958428,15.000000000000234
21,21,1,275,274.0,pos+cell,0.010205946284501832,0.0
21,21,1,275,276.0,pos+cell,0.008720344404880221,15.000000000000234
21,21,1,275,280.0,pos+cell,0.008191012273487041,15.000000000000105
21,21,1,275,281.0,pos+cell,0.008269579160364549,15.000000000000105
21,21,1,275,282.0,pos+cell,0.009690569655255754,29.999999999999755
21,21,1,275,283.0,pos+cell,0.007914759187164822,15.000000000000105
21,21,1,275,284.0,pos+cell,0.008319717973734653,29.999999999999755
21,21,1,275,288.0,pos+cell,0.008251789655454578,44.999999999999545
21,21,1,275,293.0,pos+cell,0.006287973242371014,89.99999999999993
21,21,1,275,294.0,pos+cell,0.007920522199350554,89.99999999999993
21,21,1,275,296.0,pos+cell,0.01620079408638735,59.99999999999965
21,21,1,275,308.0,pos+cell,0.010016848790098076,105.0000000000001
21,21,1,275,359.0,pos+cell,0.007695158420931447,329.9999999999997
21,21,1,275,381.0,pos+cell,0.007007019669384162,374.99999999999966
21,21,1,275,449.0,pos+cell,0.00833051188818953,629.9999999999999
21,21,1,275,481.0,pos+cell,0.007143707226024021,749.9999999999999
21,21,1,275,502.0,pos+cell,0.0065325274581928385,794.9999999999994
21,21,1,275,507.0,pos+cell,0.007211394192745746,810.0
