mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,21,0,124,,pos,-0.008332789724011668,
25,21,0,124,113.0,pos+cell,0.006703803648238549,60.0000000000005
25,21,0,124,129.0,pos+cell,0.012101129597910631,14.999999999999678
25,21,0,124,130.0,pos+cell,0.011783266645033008,14.999999999999678
25,21,0,124,135.0,pos+cell,0.010171449214373218,59.99999999999961
25,21,0,124,143.0,pos+cell,0.01950042587625851,90.0000000000003
25,21,0,124,146.0,pos+cell,-0.0031841469696153647,119.99999999999922
25,21,0,124,151.0,pos+cell,0.0024130772018910117,165.00000000000006
25,21,0,124,155.0,pos+cell,-0.003203796047057761,149.99999999999946
25,21,0,124,163.0,pos+cell,0.0012363502924961467,194.99999999999912
25,21,0,124,166.0,pos+cell,-0.0045171565080657896,224.99999999999983
25,21,0,124,168.0,pos+cell,0.007091370340182012,224.99999999999983
25,21,0,124,171.0,pos+cell,-0.0021304895717956353,239.99999999999977
25,21,0,124,203.0,pos+cell,-0.0049432562756562045,435.0000000000002
25,21,0,124,207.0,pos+cell,-0.005578493786790306,449.9999999999999
25,21,0,124,224.0,pos+cell,-0.0034996429995624023,615.0
25,21,0,124,228.0,pos+cell,-0.002919372247448815,630.0
25,21,0,124,237.0,pos+cell,-0.0037776472116352712,704.9999999999998
