mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,25,0,231,,pos,0.07202184584308655,
25,25,0,231,3.0,pos+cell,0.07496404446573601,570.258423151668
25,25,0,231,14.0,pos+cell,0.09494900759890232,553.9268860822021
25,25,0,231,15.0,pos+cell,0.07280957075178046,553.9268860822021
25,25,0,231,69.0,pos+cell,0.08700668478979048,373.8503032891991
25,25,0,231,71.0,pos+cell,0.08179910188555364,363.65123548196317
25,25,0,231,76.0,pos+cell,0.08091485349131336,344.3088216468211
25,25,0,231,79.0,pos+cell,0.0792619569601127,353.79428043100165
25,25,0,231,82.0,pos+cell,0.08497027142046781,353.79428043100165
25,25,0,231,83.0,pos+cell,0.08895414322835928,353.79428043100165
25,25,0,231,85.0,pos+cell,0.08034625228429251,318.40709800225625
25,25,0,231,87.0,pos+cell,0.11020183607046086,335.2263958311671
25,25,0,231,88.0,pos+cell,0.07602888178342762,326.5806305647755
25,25,0,231,89.0,pos+cell,0.11624744334366506,326.5806305647755
25,25,0,231,91.0,pos+cell,0.1357264062042176,318.40709800225625
25,25,0,231,95.0,pos+cell,0.10183571577029497,310.74306405187923
25,25,0,231,96.0,pos+cell,0.08363513155910703,303.6271128448222
25,25,0,231,101.0,pos+cell,0.0913940911805578,297.0986291665017
25,25,0,231,104.0,pos+cell,0.09021054292469184,291.19712782022157
25,25,0,231,105.0,pos+cell,0.10072362171544191,285.9614293027619
25,25,0,231,109.0,pos+cell,0.08065029078183912,281.4286958485409
25,25,0,231,110.0,pos+cell,0.09696214227413005,281.4286958485409
25,25,0,231,111.0,pos+cell,0.09736645435738404,281.4286958485409
25,25,0,231,120.0,pos+cell,0.08498401996316315,270.35711538199
25,25,0,231,207.0,pos+cell,0.07128602440864788,119.99999999999993
25,25,0,231,214.0,pos+cell,0.0902181526026735,105.00000000000006
25,25,0,231,215.0,pos+cell,0.09103995817833174,90.00000000000018
25,25,0,231,219.0,pos+cell,0.08366320762637028,90.00000000000018
25,25,0,231,221.0,pos+cell,0.0726255851374804,60.00000000000027
25,25,0,231,227.0,pos+cell,0.10825335280895032,30.00000000000036
25,25,0,231,230.0,pos+cell,0.09263478740792573,0.0
25,25,0,231,232.0,pos+cell,0.07634496764879356,14.999999999999874
25,25,0,231,233.0,pos+cell,0.0737461917364808,14.999999999999874
25,25,0,231,234.0,pos+cell,0.08977231577433988,0.0
25,25,0,231,235.0,pos+cell,0.124834656360134,0.0
