mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,242,,pos,0.010636537192504314,
28,25,1,242,99.0,pos+cell,0.01032459999721157,243.02715997253722
28,25,1,242,108.0,pos+cell,0.010085824939370413,243.2735217849614
28,25,1,242,126.0,pos+cell,0.010510142151995139,261.4989157349601
28,25,1,242,139.0,pos+cell,0.010432857381686455,281.6052003211246
28,25,1,242,140.0,pos+cell,0.011160383194723466,289.553836364986
28,25,1,242,147.0,pos+cell,0.010680837265605703,307.03630854549067
28,25,1,242,149.0,pos+cell,0.010421248816428941,298.04590159816223
28,25,1,242,151.0,pos+cell,0.010781078810360145,326.34516294378
28,25,1,242,153.0,pos+cell,0.010331898455774336,316.482590470664
28,25,1,242,154.0,pos+cell,0.01061326670815721,326.34516294378
28,25,1,242,155.0,pos+cell,0.010030335242506305,316.482590470664
28,25,1,242,156.0,pos+cell,0.010222238451356624,326.34516294378
28,25,1,242,158.0,pos+cell,0.01027710544624465,336.58743393445747
28,25,1,242,160.0,pos+cell,0.009765715041239131,336.58743393445747
28,25,1,242,162.0,pos+cell,0.010306079904418031,347.17579983109863
28,25,1,242,174.0,pos+cell,0.012180279676645433,416.43804800119426
28,25,1,242,177.0,pos+cell,0.011060457142934276,441.19215590783745
28,25,1,242,188.0,pos+cell,0.010758810691073373,492.4533070837548
28,25,1,242,258.0,pos+cell,0.010588080002149202,104.99999999999977
28,25,1,242,284.0,pos+cell,0.009642878744965444,269.99999999999994
28,25,1,242,287.0,pos+cell,0.010289089764289782,314.99999999999966
28,25,1,242,344.0,pos+cell,0.010853803300466324,350.6229637107963
28,25,1,242,363.0,pos+cell,0.012685430041389223,301.9118759393466
28,25,1,242,436.0,pos+cell,0.010774049774622096,369.71163052364733
