mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,25,0,87,,pos,0.08248004549539255,
25,25,0,87,3.0,pos+cell,0.11902733278767279,271.5942710127659
25,25,0,87,14.0,pos+cell,0.11999967524883182,281.388526207933
25,25,0,87,15.0,pos+cell,0.09478726383411382,281.388526207933
25,25,0,87,69.0,pos+cell,0.10267737020562043,59.99999999999989
25,25,0,87,71.0,pos+cell,0.10503242410665858,44.999999999999915
25,25,0,87,76.0,pos+cell,0.09995097326007536,15.00000000000042
25,25,0,87,79.0,pos+cell,0.0976303838003558,29.999999999999947
25,25,0,87,82.0,pos+cell,0.11170482145126918,29.999999999999947
25,25,0,87,83.0,pos+cell,0.21944129307491553,29.999999999999947
25,25,0,87,85.0,pos+cell,0.09588519749493032,29.999999999999947
25,25,0,87,88.0,pos+cell,0.09588792664968722,14.999999999999973
25,25,0,87,89.0,pos+cell,0.12412153829732939,14.999999999999973
25,25,0,87,91.0,pos+cell,0.14536880106128627,29.999999999999947
25,25,0,87,95.0,pos+cell,0.15568951375035464,45.00000000000019
25,25,0,87,96.0,pos+cell,0.08691080773522811,60.00000000000016
25,25,0,87,101.0,pos+cell,0.10410239042771266,74.99999999999969
25,25,0,87,104.0,pos+cell,0.10043918732485527,90.00000000000011
25,25,0,87,105.0,pos+cell,0.10760568561413716,105.00000000000009
25,25,0,87,109.0,pos+cell,0.10184898101692781,120.00000000000006
25,25,0,87,110.0,pos+cell,0.12913815645604254,120.00000000000006
25,25,0,87,111.0,pos+cell,0.11729795429802263,120.00000000000006
25,25,0,87,120.0,pos+cell,0.1079267333740892,195.00000000000063
25,25,0,87,207.0,pos+cell,0.08795569063897192,281.3880954918347
25,25,0,87,214.0,pos+cell,0.10052630100733159,285.92646748194005
25,25,0,87,215.0,pos+cell,0.09918214904713918,291.16769966615453
25,25,0,87,219.0,pos+cell,0.11561201460451809,291.16769966615453
25,25,0,87,221.0,pos+cell,0.08493802147226996,303.60829760274675
25,25,0,87,227.0,pos+cell,0.11265484569367738,318.39812722061686
25,25,0,87,230.0,pos+cell,0.09912206375928742,335.2263958311671
25,25,0,87,231.0,pos+cell,0.18275503962989523,335.2263958311671
25,25,0,87,232.0,pos+cell,0.10431850667945168,326.5762574648918
25,25,0,87,233.0,pos+cell,0.08765675923298365,326.5762574648918
25,25,0,87,234.0,pos+cell,0.1051656379426447,335.2263958311671
25,25,0,87,235.0,pos+cell,0.15890410799413118,335.2263958311671
