mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
29,23,0,160,,pos,0.0946459134349072,
29,23,0,160,132.0,pos+cell,0.09697750675139913,255.00000000000017
29,23,0,160,144.0,pos+cell,0.11446551081829619,120.00000000000043
29,23,0,160,184.0,pos+cell,0.12081189545716753,89.99999999999999
29,23,0,160,191.0,pos+cell,0.11796285585857844,134.99999999999974
29,23,0,160,194.0,pos+cell,0.10463184424121812,149.99999999999994
29,23,0,160,202.0,pos+cell,0.1003212997230534,179.99999999999997
29,23,0,160,205.0,pos+cell,0.10119175831102237,194.99999999999926
29,23,0,160,210.0,pos+cell,0.12825868378361555,194.99999999999926
29,23,0,160,211.0,pos+cell,0.12388676343007607,209.99999999999994
29,23,0,160,213.0,pos+cell,0.0975286793295149,225.00000000000017
29,23,0,160,214.0,pos+cell,0.1267590843464069,209.99999999999994
29,23,0,160,216.0,pos+cell,0.102108385746947,254.99999999999972
29,23,0,160,217.0,pos+cell,0.09751971548613754,254.99999999999972
29,23,0,160,219.0,pos+cell,0.104769537317785,269.99999999999994
29,23,0,160,362.0,pos+cell,0.09695411286649229,259.4309614250729
29,23,0,160,376.0,pos+cell,0.09729503672693474,244.61281894202165
29,23,0,160,389.0,pos+cell,0.09472386432186822,242.8140992083875
29,23,0,160,411.0,pos+cell,0.09961954251032287,269.560660710764
29,23,0,160,416.0,pos+cell,0.09547505886733962,276.44294468123036
29,23,0,160,420.0,pos+cell,0.09894227683551433,283.9514985437407
