mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,245,,pos,-0.010070579798376621,
21,21,1,245,139.0,pos+cell,-0.008195349334538037,390.0000000000003
21,21,1,245,150.0,pos+cell,-0.008889272521381109,344.9999999999999
21,21,1,245,164.0,pos+cell,-0.00736673077800416,329.9999999999998
21,21,1,245,185.0,pos+cell,0.002934366168349223,239.99999999999966
21,21,1,245,188.0,pos+cell,-0.005580797100374413,210.00000000000034
21,21,1,245,203.0,pos+cell,-0.008480980236504843,135.00000000000045
21,21,1,245,207.0,pos+cell,0.03159627107903168,149.99999999999963
21,21,1,245,219.0,pos+cell,0.0010623396519311213,90.0
21,21,1,245,221.0,pos+cell,0.0014198092127721495,74.99999999999989
21,21,1,245,222.0,pos+cell,0.009617297904373434,90.0
21,21,1,245,247.0,pos+cell,0.005017554501061649,0.0
21,21,1,245,251.0,pos+cell,-0.01133899488592679,45.0
21,21,1,245,252.0,pos+cell,-0.009971339749323049,45.0
21,21,1,245,253.0,pos+cell,0.019642568378453962,30.000000000000345
21,21,1,245,254.0,pos+cell,-0.0036967874135095725,45.0
21,21,1,245,255.0,pos+cell,-0.009040795906530974,45.0
21,21,1,245,259.0,pos+cell,-0.006411814970051355,45.0
21,21,1,245,263.0,pos+cell,0.009677574764507136,59.99999999999978
21,21,1,245,264.0,pos+cell,-0.009743334979879592,59.99999999999978
21,21,1,245,265.0,pos+cell,-0.007428920249775939,74.99999999999989
21,21,1,245,266.0,pos+cell,-0.007118161317118188,59.99999999999978
21,21,1,245,272.0,pos+cell,-0.011004690869967314,90.0
21,21,1,245,274.0,pos+cell,0.0006338054031032713,105.00000000000023
21,21,1,245,275.0,pos+cell,-0.009242881863660467,105.00000000000023
21,21,1,245,276.0,pos+cell,-0.003976204641502256,90.0
21,21,1,245,280.0,pos+cell,-0.0009702673504155656,120.00000000000033
21,21,1,245,281.0,pos+cell,-0.005553377530659065,120.00000000000033
21,21,1,245,282.0,pos+cell,-0.007686412490740235,135.0
21,21,1,245,283.0,pos+cell,0.024483237704085538,120.00000000000033
21,21,1,245,284.0,pos+cell,0.020253229289575646,135.0
21,21,1,245,288.0,pos+cell,-0.008416432829137654,149.99999999999977
21,21,1,245,293.0,pos+cell,-0.008416010295710397,195.00000000000014
21,21,1,245,294.0,pos+cell,0.006981177049098108,195.00000000000014
21,21,1,245,296.0,pos+cell,0.008855381293382059,164.99999999999991
21,21,1,245,308.0,pos+cell,-0.014361946435652606,210.00000000000034
21,21,1,245,359.0,pos+cell,-0.0074164035161029766,434.99999999999994
21,21,1,245,381.0,pos+cell,-0.0022382666574953247,479.99999999999994
21,21,1,245,449.0,pos+cell,-0.008928289586674121,735.0000000000001
21,21,1,245,481.0,pos+cell,-0.008057885947153,855.0000000000001
21,21,1,245,502.0,pos+cell,-0.009491540215134275,899.9999999999997
21,21,1,245,507.0,pos+cell,-0.004962644985315223,915.0000000000002
