mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,24,1,144,,pos,0.00025826145123366564,
25,24,1,144,112.0,pos+cell,-0.00078841872050881,195.00000000000028
25,24,1,144,124.0,pos+cell,0.00777384905243762,134.99999999999977
25,24,1,144,128.0,pos+cell,0.02698275869516986,104.99999999999999
25,24,1,144,130.0,pos+cell,0.007715285061987575,104.99999999999999
25,24,1,144,135.0,pos+cell,0.005705722583071083,75.00000000000018
25,24,1,144,146.0,pos+cell,0.015232456225939073,0.0
25,24,1,144,147.0,pos+cell,0.004169986598778963,14.999999999999678
25,24,1,144,149.0,pos+cell,0.00790505201697973,14.999999999999678
25,24,1,144,152.0,pos+cell,0.0041946360567804986,14.999999999999678
25,24,1,144,153.0,pos+cell,0.018166693111793985,30.00000000000025
25,24,1,144,160.0,pos+cell,0.006910519205694276,30.00000000000025
25,24,1,144,162.0,pos+cell,0.003312160522415797,59.999999999999346
25,24,1,144,167.0,pos+cell,0.01606417822518893,44.99999999999993
25,24,1,144,172.0,pos+cell,0.039978396804499564,75.00000000000018
25,24,1,144,181.0,pos+cell,0.006872770387801564,104.99999999999999
25,24,1,144,182.0,pos+cell,0.04683228738615318,119.99999999999984
25,24,1,144,204.0,pos+cell,0.005265771553134657,239.99999999999994
25,24,1,144,216.0,pos+cell,0.006840885494203208,300.00000000000045
25,24,1,144,224.0,pos+cell,0.01937015607570981,344.99999999999994
25,24,1,144,240.0,pos+cell,0.00871737723160051,510.0000000000004
