mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
26,19,0,215,,pos,-0.009985561964560342,
26,19,0,215,24.0,pos+cell,-0.0029017116075140347,334.8562401572215
26,19,0,215,113.0,pos+cell,0.0008478093091129791,450.0000000000001
26,19,0,215,114.0,pos+cell,0.012378378005674217,450.0000000000001
26,19,0,215,115.0,pos+cell,0.07676419140227195,464.99999999999994
26,19,0,215,123.0,pos+cell,-0.0020361706787225486,435.0000000000002
26,19,0,215,124.0,pos+cell,-0.012559473430337587,435.0000000000002
26,19,0,215,126.0,pos+cell,0.01681012992225086,435.0000000000002
26,19,0,215,129.0,pos+cell,0.004315492728852966,404.9999999999995
26,19,0,215,132.0,pos+cell,-0.010758989031472876,374.9999999999998
26,19,0,215,133.0,pos+cell,0.0010183309650183547,359.99999999999994
26,19,0,215,134.0,pos+cell,0.005103715406703046,374.9999999999998
26,19,0,215,145.0,pos+cell,-0.007573199982762591,299.99999999999994
26,19,0,215,148.0,pos+cell,-0.010217129907280775,270.00000000000017
26,19,0,215,149.0,pos+cell,0.00235697416366657,285.0
26,19,0,215,155.0,pos+cell,0.004118321456745599,285.0
26,19,0,215,156.0,pos+cell,1.2154937601915882e-05,285.0
26,19,0,215,157.0,pos+cell,-0.006358416398301403,254.99999999999932
26,19,0,215,163.0,pos+cell,0.0004229784996232167,210.00000000000017
26,19,0,215,166.0,pos+cell,-0.008882504865164976,210.00000000000017
26,19,0,215,179.0,pos+cell,0.014165272616594438,165.00000000000014
26,19,0,215,183.0,pos+cell,0.0020506955479023814,165.00000000000014
26,19,0,215,185.0,pos+cell,0.035768438778811154,134.99999999999994
26,19,0,215,192.0,pos+cell,0.005529437766799328,90.00000000000021
26,19,0,215,195.0,pos+cell,-0.001305478762097878,105.00000000000017
26,19,0,215,198.0,pos+cell,-0.0038088056944545756,75.0000000000013
26,19,0,215,201.0,pos+cell,0.020238727607724084,75.0000000000013
26,19,0,215,203.0,pos+cell,0.011161269382067452,59.999999999999986
26,19,0,215,217.0,pos+cell,0.03398230706452774,14.99999999999996
26,19,0,215,221.0,pos+cell,0.0012685039662884035,29.99999999999977
26,19,0,215,224.0,pos+cell,0.014505150351212581,29.99999999999977
26,19,0,215,227.0,pos+cell,0.00424806892388625,45.00000000000003
26,19,0,215,255.0,pos+cell,-0.003395326075011873,628.9369858992951
26,19,0,215,298.0,pos+cell,-0.005165192436700994,496.4426958762367
26,19,0,215,302.0,pos+cell,-0.006956780388212247,507.70116793254266
26,19,0,215,340.0,pos+cell,-0.010222649045888998,397.68592378514444
26,19,0,215,363.0,pos+cell,-0.0074544768558652665,361.77128938161
26,19,0,215,430.0,pos+cell,-0.008612448972265253,718.3533130254874
