mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
26,19,0,156,,pos,0.0006331277008870595,
26,19,0,156,24.0,pos+cell,0.10320462012357323,212.6194343788225
26,19,0,156,113.0,pos+cell,0.029790356192046084,165.00000000000014
26,19,0,156,114.0,pos+cell,0.030648392231344978,165.00000000000014
26,19,0,156,115.0,pos+cell,0.016521365080027706,179.99999999999997
26,19,0,156,123.0,pos+cell,0.050603914582189845,150.0000000000002
26,19,0,156,124.0,pos+cell,0.04002876257397866,150.0000000000002
26,19,0,156,126.0,pos+cell,0.02793147262616057,150.0000000000002
26,19,0,156,129.0,pos+cell,0.06657501711362361,119.99999999999953
26,19,0,156,132.0,pos+cell,0.004951601051098087,89.99999999999976
26,19,0,156,133.0,pos+cell,0.045703375090384926,74.99999999999996
26,19,0,156,134.0,pos+cell,0.005167170983249048,89.99999999999976
26,19,0,156,145.0,pos+cell,0.022204998823554322,14.99999999999996
26,19,0,156,148.0,pos+cell,0.06895937082197495,14.999999999999812
26,19,0,156,149.0,pos+cell,0.032596058959584076,0.0
26,19,0,156,155.0,pos+cell,0.03569807290447695,0.0
26,19,0,156,157.0,pos+cell,0.014947254953483124,30.000000000000668
26,19,0,156,163.0,pos+cell,0.0015130697870642362,74.9999999999998
26,19,0,156,166.0,pos+cell,0.005773340865666709,74.9999999999998
26,19,0,156,179.0,pos+cell,0.017504002565959843,119.99999999999983
26,19,0,156,183.0,pos+cell,0.07523350307223149,119.99999999999983
26,19,0,156,185.0,pos+cell,0.0031997373913362657,150.00000000000006
26,19,0,156,192.0,pos+cell,0.014609132581686024,194.9999999999998
26,19,0,156,195.0,pos+cell,0.05152710876963462,179.99999999999983
26,19,0,156,198.0,pos+cell,-0.0018261076318438207,209.9999999999987
26,19,0,156,201.0,pos+cell,0.02152328986961909,209.9999999999987
26,19,0,156,203.0,pos+cell,-0.0020119713352934943,225.0
26,19,0,156,215.0,pos+cell,0.0024322323018709847,285.0
26,19,0,156,217.0,pos+cell,0.009103987382993829,270.0
26,19,0,156,221.0,pos+cell,-0.00023860341598833657,314.9999999999998
26,19,0,156,224.0,pos+cell,0.008481904430229004,314.9999999999998
26,19,0,156,227.0,pos+cell,0.001820669183951451,330.0
26,19,0,156,255.0,pos+cell,-0.0007325704853276993,414.9261576046644
26,19,0,156,298.0,pos+cell,-0.00837519947569787,342.2089948784692
26,19,0,156,302.0,pos+cell,0.005059217474085475,346.21113868193896
26,19,0,156,340.0,pos+cell,-0.0037508736195729364,338.09086420458954
26,19,0,156,363.0,pos+cell,0.0014375897211972633,360.2494283132775
26,19,0,156,430.0,pos+cell,-0.003038623454414058,562.1564884301504
