mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,19,1,100,,pos,0.02123154064637418,
28,19,1,100,27.0,pos+cell,0.02356283110300702,299.999999999999
28,19,1,100,35.0,pos+cell,0.021720511457419368,269.9999999999995
28,19,1,100,55.0,pos+cell,0.024031799446134084,194.9999999999992
28,19,1,100,56.0,pos+cell,0.020005584521984678,194.9999999999992
28,19,1,100,58.0,pos+cell,0.021067047659014994,209.9999999999991
28,19,1,100,71.0,pos+cell,0.024458847521358552,119.99999999999947
28,19,1,100,99.0,pos+cell,0.02138196834912385,14.999999999999256
28,19,1,100,110.0,pos+cell,0.02141457827600989,15.000000000000703
28,19,1,100,115.0,pos+cell,0.022782920392609686,60.000000000000824
28,19,1,100,116.0,pos+cell,0.020770116393173978,90.00000000000088
28,19,1,100,128.0,pos+cell,0.019016528092769335,165.00000000000068
28,19,1,100,134.0,pos+cell,0.023689891981140597,210.0000000000009
28,19,1,100,135.0,pos+cell,0.02147993991936905,240.00000000000085
28,19,1,100,143.0,pos+cell,0.020415239374071394,300.00000000000045
