mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,21,0,237,,pos,-0.0007917061592777497,
25,21,0,237,113.0,pos+cell,0.0033384804479544504,765.0000000000003
25,21,0,237,124.0,pos+cell,0.013456322150582966,704.9999999999998
25,21,0,237,129.0,pos+cell,0.037685472034874254,690.0000000000001
25,21,0,237,130.0,pos+cell,0.057492018418311676,690.0000000000001
25,21,0,237,135.0,pos+cell,0.008141110817392428,645.0000000000002
25,21,0,237,143.0,pos+cell,0.03801845591820886,614.9999999999994
25,21,0,237,146.0,pos+cell,0.052260587313233756,585.0000000000006
25,21,0,237,151.0,pos+cell,0.024543870775670617,539.9999999999998
25,21,0,237,155.0,pos+cell,0.019349436794996434,555.0000000000003
25,21,0,237,163.0,pos+cell,0.005037103585708658,510.0000000000007
25,21,0,237,166.0,pos+cell,0.059811263866397624,479.99999999999994
25,21,0,237,168.0,pos+cell,0.039333958538204185,479.99999999999994
25,21,0,237,171.0,pos+cell,0.1035954275566652,465.00000000000006
25,21,0,237,203.0,pos+cell,0.03809698417723526,269.99999999999955
25,21,0,237,207.0,pos+cell,0.004234916549622536,254.9999999999999
25,21,0,237,224.0,pos+cell,0.08271915035956534,89.99999999999986
25,21,0,237,228.0,pos+cell,0.07742749262123547,74.99999999999973
