mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,25,0,234,,pos,0.019586388186854552,
25,25,0,234,3.0,pos+cell,0.025286975323274473,570.258423151668
25,25,0,234,14.0,pos+cell,0.033184873296966934,553.9268860822021
25,25,0,234,15.0,pos+cell,0.020373162932547095,553.9268860822021
25,25,0,234,69.0,pos+cell,0.03250308035328977,373.8503032891991
25,25,0,234,71.0,pos+cell,0.026593121271434417,363.65123548196317
25,25,0,234,76.0,pos+cell,0.023270713908083274,344.3088216468211
25,25,0,234,79.0,pos+cell,0.024371625165664455,353.79428043100165
25,25,0,234,82.0,pos+cell,0.022555642099576566,353.79428043100165
25,25,0,234,83.0,pos+cell,0.027785908359174126,353.79428043100165
25,25,0,234,85.0,pos+cell,0.02776907955795164,318.40709800225625
25,25,0,234,87.0,pos+cell,0.026031382488132738,335.2263958311671
25,25,0,234,88.0,pos+cell,0.022756159840547175,326.5806305647755
25,25,0,234,89.0,pos+cell,0.02948295158888207,326.5806305647755
25,25,0,234,91.0,pos+cell,0.026969814463712917,318.40709800225625
25,25,0,234,95.0,pos+cell,0.04896563005505326,310.74306405187923
25,25,0,234,96.0,pos+cell,0.02550344239367012,303.6271128448222
25,25,0,234,101.0,pos+cell,0.05765430486169393,297.0986291665017
25,25,0,234,104.0,pos+cell,0.045149494639658116,291.19712782022157
25,25,0,234,105.0,pos+cell,0.0319256681110117,285.9614293027619
25,25,0,234,109.0,pos+cell,0.018237199856435536,281.4286958485409
25,25,0,234,110.0,pos+cell,0.04867275056783048,281.4286958485409
25,25,0,234,111.0,pos+cell,0.035846837723542566,281.4286958485409
25,25,0,234,120.0,pos+cell,0.03216901875927973,270.35711538199
25,25,0,234,207.0,pos+cell,0.020058140078009,119.99999999999993
25,25,0,234,214.0,pos+cell,0.029213987112463192,105.00000000000006
25,25,0,234,215.0,pos+cell,0.02980680403907201,90.00000000000018
25,25,0,234,219.0,pos+cell,0.031668813402132456,90.00000000000018
25,25,0,234,221.0,pos+cell,0.026627335947633633,60.00000000000027
25,25,0,234,227.0,pos+cell,0.029767050118352355,30.00000000000036
25,25,0,234,230.0,pos+cell,0.04252235060661168,0.0
25,25,0,234,231.0,pos+cell,0.025453735659244504,0.0
25,25,0,234,232.0,pos+cell,0.025052854663360734,14.999999999999874
25,25,0,234,233.0,pos+cell,0.020159109734046686,14.999999999999874
25,25,0,234,235.0,pos+cell,0.023385334654697665,0.0
