mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,21,0,135,,pos,-0.0005165687092661298,
25,21,0,135,113.0,pos+cell,0.00021022103158059303,120.0000000000001
25,21,0,135,124.0,pos+cell,0.005715094943313903,59.99999999999961
25,21,0,135,129.0,pos+cell,0.0021625931742077385,44.99999999999993
25,21,0,135,130.0,pos+cell,0.004527001462897817,44.99999999999993
25,21,0,135,143.0,pos+cell,0.007655967254265261,30.000000000000696
25,21,0,135,146.0,pos+cell,0.002901739695303407,59.99999999999961
25,21,0,135,151.0,pos+cell,0.00042413975372381787,105.00000000000043
25,21,0,135,155.0,pos+cell,0.0003977505610277321,89.99999999999986
25,21,0,135,163.0,pos+cell,0.012877280486531539,134.99999999999952
25,21,0,135,166.0,pos+cell,0.0033026851852985704,165.00000000000023
25,21,0,135,168.0,pos+cell,0.0041791887256582005,165.00000000000023
25,21,0,135,171.0,pos+cell,0.001593455036646485,180.00000000000017
25,21,0,135,203.0,pos+cell,-2.4255692751140588e-05,375.0000000000006
25,21,0,135,207.0,pos+cell,-0.0008514373003141506,390.0000000000003
25,21,0,135,224.0,pos+cell,0.0037567609425818603,555.0000000000003
25,21,0,135,228.0,pos+cell,0.014246815436925154,570.0000000000005
25,21,0,135,237.0,pos+cell,0.0037431839987063674,645.0000000000002
