mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,266,,pos,0.0006968074392544987,
21,21,1,266,139.0,pos+cell,0.0009029258445815813,450.0000000000001
21,21,1,266,150.0,pos+cell,0.0003237340782692666,404.99999999999966
21,21,1,266,164.0,pos+cell,0.0007309889900046107,389.99999999999955
21,21,1,266,185.0,pos+cell,0.00295933609381428,299.99999999999943
21,21,1,266,188.0,pos+cell,-0.0004021988355986661,270.0000000000001
21,21,1,266,203.0,pos+cell,0.0012958191235793004,195.00000000000023
21,21,1,266,207.0,pos+cell,0.0019840867349031456,209.99999999999943
21,21,1,266,219.0,pos+cell,0.0038926010299016323,149.99999999999977
21,21,1,266,221.0,pos+cell,0.003501771161331568,134.99999999999966
21,21,1,266,222.0,pos+cell,0.0017926107269555347,149.99999999999977
21,21,1,266,245.0,pos+cell,0.002316247376439584,59.99999999999978
21,21,1,266,247.0,pos+cell,0.0031146698291936725,59.99999999999978
21,21,1,266,251.0,pos+cell,0.0010437735267647907,14.99999999999978
21,21,1,266,252.0,pos+cell,0.0008723640135852584,14.99999999999978
21,21,1,266,253.0,pos+cell,0.0019359010591137316,29.999999999999435
21,21,1,266,254.0,pos+cell,0.004430095603876449,14.99999999999978
21,21,1,266,255.0,pos+cell,0.0006258531052710237,14.99999999999978
21,21,1,266,259.0,pos+cell,0.0067386670884110765,14.99999999999978
21,21,1,266,263.0,pos+cell,0.0036283047214646703,0.0
21,21,1,266,264.0,pos+cell,0.0004497970367716597,0.0
21,21,1,266,265.0,pos+cell,0.0017665191827094917,15.00000000000011
21,21,1,266,272.0,pos+cell,0.0057223332660017445,30.00000000000022
21,21,1,266,274.0,pos+cell,0.0013809219912254255,45.000000000000455
21,21,1,266,275.0,pos+cell,0.005235697845548138,45.000000000000455
21,21,1,266,276.0,pos+cell,0.0016650077709623567,30.00000000000022
21,21,1,266,280.0,pos+cell,4.447639183187135e-05,60.00000000000056
21,21,1,266,281.0,pos+cell,0.0023438328985451395,60.00000000000056
21,21,1,266,282.0,pos+cell,0.00029832257995818787,75.00000000000021
21,21,1,266,283.0,pos+cell,0.002636187501705356,60.00000000000056
21,21,1,266,284.0,pos+cell,0.005163901875164123,75.00000000000021
21,21,1,266,288.0,pos+cell,0.0022756830004261874,90.0
21,21,1,266,293.0,pos+cell,0.0017873885299510173,135.00000000000037
21,21,1,266,294.0,pos+cell,0.002699792297049919,135.00000000000037
21,21,1,266,296.0,pos+cell,0.005407220164399795,105.00000000000011
21,21,1,266,308.0,pos+cell,0.0029767672397221223,150.00000000000054
21,21,1,266,359.0,pos+cell,-0.000708025029392434,375.00000000000017
21,21,1,266,381.0,pos+cell,-0.0006355646077934596,420.0000000000001
21,21,1,266,449.0,pos+cell,0.0019639317651487633,675.0000000000003
21,21,1,266,481.0,pos+cell,0.0008312448187070664,795.0000000000003
21,21,1,266,502.0,pos+cell,-0.00043183493720463375,839.9999999999998
21,21,1,266,507.0,pos+cell,0.001971170734074246,855.0000000000005
