mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,16,0,529,,pos,0.014583017369105833,
21,16,0,529,16.0,pos+cell,0.01359176460557886,677.5892416309852
21,16,0,529,201.0,pos+cell,0.014447623485132777,578.3728694515813
21,16,0,529,294.0,pos+cell,0.012926542739984781,431.243509564503
21,16,0,529,313.0,pos+cell,0.014088225090672812,616.3432364623278
21,16,0,529,326.0,pos+cell,0.01401632952203199,555.6916460858291
21,16,0,529,466.0,pos+cell,0.013854455683112554,315.00000000000045
21,16,0,529,475.0,pos+cell,0.015138419822370908,300.00000000000017
21,16,0,529,482.0,pos+cell,0.015170123993416806,270.0
21,16,0,529,484.0,pos+cell,0.013786033059524139,240.00000000000009
21,16,0,529,485.0,pos+cell,0.015486481943079855,240.00000000000009
21,16,0,529,495.0,pos+cell,0.0172686280275693,180.0
21,16,0,529,499.0,pos+cell,0.02084750070296947,164.99999999999977
21,16,0,529,502.0,pos+cell,0.0195587798379675,150.00000000000054
21,16,0,529,506.0,pos+cell,0.019743650571711225,135.00000000000045
21,16,0,529,510.0,pos+cell,0.015822137948922753,105.00000000000011
21,16,0,529,513.0,pos+cell,0.01595568978311914,60.0000000000001
21,16,0,529,524.0,pos+cell,0.0259292853843483,30.00000000000022
21,16,0,529,540.0,pos+cell,0.01852962326883728,44.99999999999967
