mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,126,,pos,0.00443585886035105,
28,25,1,126,99.0,pos+cell,0.008271097185346788,120.00000000000018
28,25,1,126,108.0,pos+cell,0.005330621683888692,75.00000000000007
28,25,1,126,139.0,pos+cell,0.005489454288090545,44.99999999999977
28,25,1,126,140.0,pos+cell,0.017864740833167147,60.00000000000009
28,25,1,126,147.0,pos+cell,0.015514960918446763,89.99999999999994
28,25,1,126,149.0,pos+cell,0.004705381184522961,75.00000000000001
28,25,1,126,151.0,pos+cell,0.007837302303055816,119.99999999999979
28,25,1,126,153.0,pos+cell,0.004198264571377663,104.99999999999987
28,25,1,126,154.0,pos+cell,0.004756729007241489,119.99999999999979
28,25,1,126,155.0,pos+cell,0.0063024579249083,104.99999999999987
28,25,1,126,156.0,pos+cell,0.003973772537686127,119.99999999999979
28,25,1,126,158.0,pos+cell,0.007873185853775878,135.0000000000001
28,25,1,126,160.0,pos+cell,0.007440781174597533,135.0000000000001
28,25,1,126,162.0,pos+cell,0.020448911720823117,150.00000000000003
28,25,1,126,174.0,pos+cell,0.007154368334946893,239.99999999999997
28,25,1,126,177.0,pos+cell,0.004618386857636381,269.99999999999983
28,25,1,126,188.0,pos+cell,0.008298374542240462,329.9999999999999
28,25,1,126,242.0,pos+cell,0.0042092263804123006,261.4989157349601
28,25,1,126,258.0,pos+cell,0.015722647453582615,241.58667212615552
28,25,1,126,284.0,pos+cell,0.003115163810811383,295.2494467021967
28,25,1,126,287.0,pos+cell,0.0038164752538377813,323.2321063660788
28,25,1,126,344.0,pos+cell,0.003567443828058947,593.6731355374545
28,25,1,126,363.0,pos+cell,0.004497392459419469,552.9942819892971
28,25,1,126,436.0,pos+cell,0.0030555156015903417,512.0370887316379
