mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,177,,pos,0.007060500061924224,
28,25,1,177,99.0,pos+cell,0.006984945839880829,390.00000000000006
28,25,1,177,108.0,pos+cell,0.006919861114921077,344.9999999999999
28,25,1,177,126.0,pos+cell,0.007280313441680564,269.99999999999983
28,25,1,177,139.0,pos+cell,0.00696185840005088,225.00000000000006
28,25,1,177,140.0,pos+cell,0.007341623312703072,209.99999999999974
28,25,1,177,147.0,pos+cell,0.007759785529290275,179.9999999999999
28,25,1,177,149.0,pos+cell,0.006971733921039269,194.9999999999998
28,25,1,177,151.0,pos+cell,0.007222884343494695,150.00000000000003
28,25,1,177,153.0,pos+cell,0.006840571427096842,164.99999999999994
28,25,1,177,154.0,pos+cell,0.008004594558382616,150.00000000000003
28,25,1,177,155.0,pos+cell,0.007705467643124531,164.99999999999994
28,25,1,177,156.0,pos+cell,0.0066741553207367525,150.00000000000003
28,25,1,177,158.0,pos+cell,0.007658719857838681,134.99999999999972
28,25,1,177,160.0,pos+cell,0.007745433152923387,134.99999999999972
28,25,1,177,162.0,pos+cell,0.007141504041080438,119.99999999999979
28,25,1,177,174.0,pos+cell,0.01097619076991554,29.999999999999844
28,25,1,177,188.0,pos+cell,0.011107777617981374,60.00000000000009
28,25,1,177,242.0,pos+cell,0.007541092409167516,441.19215590783745
28,25,1,177,258.0,pos+cell,0.007107621580187506,357.762574370019
28,25,1,177,284.0,pos+cell,0.007629003294441517,260.3808667473965
28,25,1,177,287.0,pos+cell,0.007987373014988485,246.63970075877648
28,25,1,177,344.0,pos+cell,0.007643707047139426,783.3351390984155
28,25,1,177,363.0,pos+cell,0.009893955066584748,725.5824703755274
28,25,1,177,436.0,pos+cell,0.008418860329978817,489.7507614448069
