mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,108,,pos,0.016273158393271724,
28,25,1,108,99.0,pos+cell,0.02631534222748134,45.00000000000012
28,25,1,108,126.0,pos+cell,0.036061278470949365,75.00000000000007
28,25,1,108,139.0,pos+cell,0.015466649920444886,119.99999999999983
28,25,1,108,140.0,pos+cell,0.010969901817463035,135.00000000000017
28,25,1,108,147.0,pos+cell,0.05306076167574784,165.0
28,25,1,108,149.0,pos+cell,0.07937334945475152,150.00000000000009
28,25,1,108,151.0,pos+cell,0.04096247446770594,194.99999999999986
28,25,1,108,153.0,pos+cell,0.0171976983647535,179.99999999999994
28,25,1,108,154.0,pos+cell,0.02380782490231409,194.99999999999986
28,25,1,108,155.0,pos+cell,0.04577759511562152,179.99999999999994
28,25,1,108,156.0,pos+cell,0.04586140170541324,194.99999999999986
28,25,1,108,158.0,pos+cell,0.16441168812434961,210.0000000000002
28,25,1,108,160.0,pos+cell,0.02266164741493152,210.0000000000002
28,25,1,108,162.0,pos+cell,0.058015832956604695,225.0000000000001
28,25,1,108,174.0,pos+cell,0.00933230998113751,315.00000000000006
28,25,1,108,177.0,pos+cell,0.01972178511083896,344.9999999999999
28,25,1,108,188.0,pos+cell,0.009875013455404391,405.0
28,25,1,108,242.0,pos+cell,0.005753412145904557,243.2735217849614
28,25,1,108,258.0,pos+cell,0.01901331567936363,254.7498190302994
28,25,1,108,284.0,pos+cell,0.019558658415284834,344.1350222782636
28,25,1,108,287.0,pos+cell,0.019031021064260845,377.4631082431694
28,25,1,108,344.0,pos+cell,0.01063530738947328,552.9707402356838
28,25,1,108,363.0,pos+cell,0.013166642256459405,519.9819408944503
28,25,1,108,436.0,pos+cell,0.014675513386457483,542.456168417059
