mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
26,19,0,363,,pos,0.030047522258782357,
26,19,0,363,24.0,pos+cell,0.028597699900944684,554.9716391746664
26,19,0,363,113.0,pos+cell,0.02925998323300453,450.99167888064903
26,19,0,363,114.0,pos+cell,0.02895502268564042,450.99167888064903
26,19,0,363,115.0,pos+cell,0.029105137359365076,461.2869627894818
26,19,0,363,123.0,pos+cell,0.02919420462572343,440.96635563229535
26,19,0,363,124.0,pos+cell,0.028492725827229236,440.96635563229535
26,19,0,363,126.0,pos+cell,0.028401646464052764,440.96635563229535
26,19,0,363,129.0,pos+cell,0.029147119764472963,421.80207628662845
26,19,0,363,132.0,pos+cell,0.02928591735434507,403.95873096121335
26,19,0,363,133.0,pos+cell,0.029277056536559244,395.58878737880775
26,19,0,363,134.0,pos+cell,0.028901880961293792,403.95873096121335
26,19,0,363,145.0,pos+cell,0.029080533949764398,366.3629596725108
26,19,0,363,148.0,pos+cell,0.029215450797083976,354.66531121620125
26,19,0,363,149.0,pos+cell,0.028866857751211693,360.2494283132775
26,19,0,363,155.0,pos+cell,0.029050294826988655,360.2494283132775
26,19,0,363,156.0,pos+cell,0.029072839693609753,360.2494283132775
26,19,0,363,157.0,pos+cell,0.029445496779142922,349.6359754946939
26,19,0,363,163.0,pos+cell,0.029267839773425043,338.110651267083
26,19,0,363,166.0,pos+cell,0.029213149480303745,338.110651267083
26,19,0,363,179.0,pos+cell,0.02859425080426975,332.3286169446978
26,19,0,363,183.0,pos+cell,0.02936512170196426,332.3286169446978
26,19,0,363,185.0,pos+cell,0.02922523444353823,331.82521664342926
26,19,0,363,192.0,pos+cell,0.029716360560834532,336.1271657283644
26,19,0,363,195.0,pos+cell,0.029038175071030313,334.02640488521536
26,19,0,363,198.0,pos+cell,0.028728884878834692,338.8794828853242
26,19,0,363,201.0,pos+cell,0.029132019027566968,338.8794828853242
26,19,0,363,203.0,pos+cell,0.02848037069280248,342.2676384069438
26,19,0,363,215.0,pos+cell,0.029009624637168753,361.77128938161
26,19,0,363,217.0,pos+cell,0.02931818440179388,356.04863915031484
26,19,0,363,221.0,pos+cell,0.02900103211148969,374.7587631809503
26,19,0,363,224.0,pos+cell,0.028906832467551602,374.7587631809503
26,19,0,363,227.0,pos+cell,0.028861122025571572,381.97115461898073
26,19,0,363,255.0,pos+cell,0.02879841945405547,390.0000000000004
26,19,0,363,298.0,pos+cell,0.028604348837529082,225.00000000000006
26,19,0,363,302.0,pos+cell,0.02807584277615056,240.00000000000017
26,19,0,363,340.0,pos+cell,0.029021102165822887,75.00000000000033
26,19,0,363,430.0,pos+cell,0.02878896162261606,400.38976739557637
