mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,436,,pos,0.02941807157119426,
28,25,1,436,99.0,pos+cell,0.028927326851810174,564.7164981686685
28,25,1,436,108.0,pos+cell,0.028911674180160506,542.456168417059
28,25,1,436,126.0,pos+cell,0.030172122309453576,512.0370887316379
28,25,1,436,139.0,pos+cell,0.0302385590993993,498.33317327527385
28,25,1,436,140.0,pos+cell,0.029534814044401447,494.5913552653493
28,25,1,436,147.0,pos+cell,0.03189519115636713,488.40549028080846
28,25,1,436,149.0,pos+cell,0.029317188414804095,491.2792137062446
28,25,1,436,151.0,pos+cell,0.02904967610395861,484.0033441719786
28,25,1,436,153.0,pos+cell,0.028813636544994924,485.9779625178984
28,25,1,436,154.0,pos+cell,0.029395636074144804,484.0033441719786
28,25,1,436,155.0,pos+cell,0.030570537126131003,485.9779625178984
28,25,1,436,156.0,pos+cell,0.028280546795792772,484.0033441719786
28,25,1,436,158.0,pos+cell,0.030226487205406105,482.4871959816859
28,25,1,436,160.0,pos+cell,0.028676494384988583,482.4871959816859
28,25,1,436,162.0,pos+cell,0.03125878685511162,481.43384945689127
28,25,1,436,174.0,pos+cell,0.030888747484277702,484.90874822232934
28,25,1,436,177.0,pos+cell,0.028515867618518508,489.7507614448069
28,25,1,436,188.0,pos+cell,0.031166676031794217,504.67260357801473
28,25,1,436,242.0,pos+cell,0.028959382171658908,369.71163052364733
28,25,1,436,258.0,pos+cell,0.029191504000053214,299.0344972303008
28,25,1,436,284.0,pos+cell,0.02865307602504019,244.3316722405439
28,25,1,436,287.0,pos+cell,0.029380172984158272,247.0658052269239
28,25,1,436,344.0,pos+cell,0.031056549168672863,525.0
28,25,1,436,363.0,pos+cell,0.0361041842775348,449.99999999999983
