mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,19,1,58,,pos,-0.007558484928737419,
28,19,1,58,27.0,pos+cell,-0.005065845975080851,89.99999999999987
28,19,1,58,35.0,pos+cell,-0.004194741545258285,60.00000000000037
28,19,1,58,55.0,pos+cell,-0.0024078897050494596,14.99999999999989
28,19,1,58,56.0,pos+cell,-0.004172222473007137,14.99999999999989
28,19,1,58,71.0,pos+cell,-0.003131958568099935,89.99999999999962
28,19,1,58,99.0,pos+cell,-0.004059470716764579,194.99999999999983
28,19,1,58,100.0,pos+cell,-0.005637810126576492,209.9999999999991
28,19,1,58,110.0,pos+cell,-0.0014742135529597466,224.9999999999998
28,19,1,58,115.0,pos+cell,-0.0037312025163038333,269.99999999999994
28,19,1,58,116.0,pos+cell,-0.0031519601803482013,300.0
28,19,1,58,128.0,pos+cell,-0.002841038571606258,374.99999999999983
28,19,1,58,134.0,pos+cell,-0.006127685055477161,420.0
28,19,1,58,135.0,pos+cell,-0.005500159169247898,449.99999999999994
28,19,1,58,143.0,pos+cell,-0.010618518423307377,509.9999999999995
