mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
26,18,0,92,,pos,0.016027150710458758,
26,18,0,92,62.0,pos+cell,0.03177680652777154,135.00000000000023
26,18,0,92,90.0,pos+cell,0.01939819300026151,29.99999999999977
26,18,0,92,97.0,pos+cell,0.026684524396089183,45.00000000000018
26,18,0,92,109.0,pos+cell,0.029555857698204725,119.99999999999997
26,18,0,92,116.0,pos+cell,0.019097640674668924,149.99999999999974
26,18,0,92,145.0,pos+cell,0.020839598015972228,314.9999999999998
26,18,0,92,147.0,pos+cell,0.01685559159921688,329.9999999999997
26,18,0,92,158.0,pos+cell,0.01484548561052761,374.9999999999998
26,18,0,92,161.0,pos+cell,0.018226988623969764,404.99999999999994
